Kernel Name,Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Average,kernel id,similar_kernel_ids
ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,1285006.0,1291291.0,1284292.0,1284295.0,1285126.0,1284077.0,1284548.0,1284744.0,1284120.0,1284599.0,1284534.111111111,278,190
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",104932.0,105446.0,105352.0,105272.0,105061.0,105266.0,104673.0,105512.0,105186.0,105125.0,105182.5,279,193
ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,1245720.0,1254891.0,1255847.0,1254218.0,1244963.0,1253581.0,1246230.0,1246920.0,1245970.0,1246392.0,1249473.2,280,190
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::BFloat16>, at::detail::Array<char *, (int)3>>(int, T2, T3)",30279.0,30360.0,30104.0,30566.0,30187.0,30593.0,30174.0,30157.0,30331.0,30523.0,30327.4,281,181
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",60122.0,59933.0,60420.0,59422.0,59288.0,59845.0,59626.0,59628.0,59450.0,59876.0,59761.0,282,153
"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",38546.0,38342.0,38240.0,38310.0,37798.0,38535.0,38177.0,38146.0,38339.0,38040.0,38247.3,283,154
"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4>>(T3)",38867.0,39023.0,38785.0,38946.0,38551.0,38808.0,38083.0,38151.0,38323.0,38675.0,38621.2,284,155
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)",4355.0,4324.0,4394.0,4568.0,4280.0,4421.0,4432.0,4332.0,4332.0,4343.0,4378.1,285,156
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",4449.0,4425.0,4519.0,4453.0,4576.0,4381.0,4655.0,4420.0,4437.0,4744.0,4505.9,286,157
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",55129.0,55761.0,55217.0,55110.0,55192.0,55363.0,55297.0,55311.0,55146.0,55028.0,55255.4,287,158
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",57703.0,57473.0,57422.0,57375.0,57564.0,57193.0,57896.0,57355.0,57437.0,57555.0,57497.3,288,159
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",49159.0,49258.0,49193.0,48994.0,48814.0,48978.0,48871.0,49078.0,49118.0,48881.0,49034.4,289,160
ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,433720.0,433487.0,432024.0,432951.0,433083.0,431970.0,435171.0,433543.0,432718.0,433732.0,433239.9,290,161
ampere_bf16_s16816gemm_bf16_128x256_ldg8_f2f_stages_64x3_tn,125235.0,126325.0,126110.0,125419.0,126321.0,126293.0,126608.0,125786.0,126597.0,125850.0,126054.4,291,162
ampere_bf16_s16816gemm_bf16_128x256_ldg8_f2f_stages_64x3_tn,124970.0,124971.0,126094.0,127370.0,126262.0,125605.0,125450.0,126296.0,124956.0,125410.0,125738.4,292,162
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",59502.0,59471.0,59686.0,59757.0,59930.0,59113.0,59146.0,59594.0,59394.0,59685.0,59527.8,293,153
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",20141.0,20459.0,20391.0,20361.0,20429.0,20478.0,20001.0,20087.0,20361.0,20194.0,20290.2,294,165
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::complex<float>, c10::complex<float>, c10::complex<float>, at::native::binary_internal::MulFunctor<c10::complex<float>>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",44981.0,44215.0,44836.0,44628.0,44563.0,44506.0,44658.0,44634.0,44594.0,44353.0,44596.8,295,166
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::complex<float>, c10::complex<float>, c10::complex<float>, at::native::binary_internal::MulFunctor<c10::complex<float>>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",15066.0,15400.0,14945.0,15164.0,14997.0,15096.0,15050.0,15247.0,15083.0,14807.0,15085.5,296,167
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",57702.0,57836.0,58068.0,57927.0,57373.0,57877.0,57812.0,57302.0,57366.0,57775.0,57703.8,297,159
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",19744.0,19424.0,19597.0,19690.0,19378.0,19978.0,19912.0,19360.0,19727.0,19543.0,19635.3,298,169
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",40585.0,40887.0,40851.0,40460.0,41175.0,40754.0,40614.0,40718.0,40614.0,40852.0,40751.0,299,170
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",41008.0,40692.0,40658.0,40555.0,40450.0,40558.0,40857.0,40545.0,40550.0,40865.0,40673.8,300,170
ampere_bf16_s1688gemm_bf16_256x128_ldg8_f2f_stages_32x1_tn,515155.0,516263.0,517238.0,516957.0,516705.0,514950.0,516437.0,515362.0,512394.0,517111.0,515857.2,301,172
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",349307.0,347914.0,346311.0,347436.0,347466.0,348410.0,349595.0,345374.0,347962.0,348273.0,347804.8,302,173
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c10::BFloat16>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",739835.0,735873.0,735598.0,735182.0,735669.0,735859.0,735272.0,735769.0,736157.0,735992.0,736120.6,303,174
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",852904.0,852909.0,853090.0,852204.0,852610.0,852106.0,852473.0,851842.0,852873.0,852423.0,852543.4,304,175
"void at::native::<unnamed>::cunn_SoftMaxForwardSmem<(int)4, float, float, float, at::native::<unnamed>::SoftMaxForwardEpilogue, long>(T4 *, const T2 *, T6)",1643389.0,1642790.0,1652823.0,1643358.0,1643041.0,1643788.0,1643572.0,1643538.0,1650162.0,1643808.0,1645026.9,305,176
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",840100.0,844961.0,839683.0,840730.0,840131.0,841078.0,841024.0,840349.0,840633.0,840411.0,840910.0,306,177
ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_32x5_nn,230819.0,231485.0,230961.0,229892.0,230769.0,231766.0,229648.0,230095.0,230520.0,230909.0,230686.4,307,178
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",50508.0,50761.0,50775.0,50521.0,50673.0,50615.0,50840.0,50655.0,51099.0,50624.0,50707.1,308,179
ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,433485.0,433608.0,433007.0,433770.0,434921.0,433033.0,433633.0,432864.0,433123.0,433377.0,433482.1,309,161
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::BFloat16>, at::detail::Array<char *, (int)3>>(int, T2, T3)",30515.0,30718.0,30444.0,30798.0,30239.0,30560.0,30373.0,30492.0,30587.0,30621.0,30534.7,310,181
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",59770.0,59617.0,59203.0,59200.0,59187.0,59250.0,59605.0,59610.0,59463.0,59504.0,59440.9,311,153
"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",38192.0,38359.0,38512.0,38458.0,37730.0,38049.0,37862.0,38274.0,38259.0,38489.0,38218.4,312,154
"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4>>(T3)",38689.0,38900.0,38616.0,38636.0,38807.0,38683.0,38277.0,38557.0,38910.0,38790.0,38686.5,313,155
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)",4356.0,4323.0,4399.0,4388.0,4299.0,4279.0,4602.0,4334.0,4419.0,4368.0,4376.7,314,156
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",4522.0,4445.0,4464.0,4473.0,4637.0,4403.0,4435.0,4534.0,4662.0,4620.0,4519.5,315,157
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",55208.0,54916.0,55320.0,55686.0,55397.0,55011.0,54971.0,55738.0,55037.0,55280.0,55256.4,316,158
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",58045.0,57165.0,57558.0,57626.0,57727.0,57350.0,57612.0,57651.0,57652.0,57324.0,57571.0,317,159
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",48981.0,49137.0,48620.0,48827.0,49095.0,48950.0,49259.0,49226.0,48845.0,48535.0,48947.5,318,160
ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,1284795.0,1284319.0,1283824.0,1284124.0,1284679.0,1283980.0,1284729.0,1284007.0,1288950.0,1284242.0,1284764.9,319,190
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::silu_kernel(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 6)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",151566.0,151567.0,151672.0,151557.0,151348.0,151413.0,151514.0,151361.0,151409.0,151698.0,151510.5,320,191
ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,1288533.0,1285108.0,1284243.0,1284537.0,1284170.0,1284227.0,1288647.0,1284526.0,1284872.0,1284271.0,1285313.4,321,190
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",105259.0,104920.0,105678.0,105327.0,105290.0,105563.0,105292.0,104927.0,104763.0,105577.0,105259.6,322,193
ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,1253622.0,1244965.0,1246849.0,1246497.0,1244582.0,1246315.0,1244727.0,1244221.0,1245657.0,1254163.0,1247159.8,323,190
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::BFloat16>, at::detail::Array<char *, (int)3>>(int, T2, T3)",30552.0,30047.0,30379.0,30128.0,30368.0,29952.0,30751.0,30445.0,30543.0,30434.0,30359.9,324,181
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",60006.0,59911.0,59675.0,59310.0,59359.0,59144.0,59690.0,59982.0,60226.0,59467.0,59677.0,325,153
"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",38110.0,38302.0,38204.0,38445.0,38149.0,37925.0,38432.0,37919.0,38159.0,38145.0,38179.0,326,154
"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4>>(T3)",38112.0,38710.0,38429.0,38591.0,38337.0,38609.0,38421.0,38047.0,38155.0,38362.0,38377.3,327,155
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)",4340.0,4331.0,4332.0,4519.0,4354.0,4534.0,4388.0,4332.0,4379.0,4521.0,4403.0,328,156
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",4441.0,4485.0,4492.0,4442.0,4481.0,4431.0,4769.0,4503.0,4799.0,4436.0,4527.9,329,157
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",55061.0,55130.0,55211.0,55169.0,55163.0,55150.0,55114.0,55417.0,55438.0,55562.0,55241.5,330,158
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",57019.0,57774.0,57572.0,57542.0,57673.0,57588.0,57183.0,57431.0,57079.0,57986.0,57484.7,331,159
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",48928.0,49301.0,49132.0,49159.0,48794.0,49158.0,49002.0,49157.0,49190.0,49124.0,49094.5,332,160
ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,432887.0,433355.0,433892.0,433391.0,433632.0,432989.0,433033.0,433356.0,433499.0,433737.0,433377.1,333,161
ampere_bf16_s16816gemm_bf16_128x256_ldg8_f2f_stages_64x3_tn,126684.0,125183.0,126232.0,125733.0,125535.0,125128.0,125896.0,125007.0,126877.0,125659.0,125793.4,334,162
ampere_bf16_s16816gemm_bf16_128x256_ldg8_f2f_stages_64x3_tn,125306.0,126334.0,126200.0,125004.0,124591.0,126618.0,125661.0,125447.0,125277.0,126113.0,125655.1,335,162
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",59633.0,59353.0,60004.0,59579.0,59791.0,59432.0,58735.0,59752.0,59624.0,59785.0,59568.8,336,153
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",20685.0,20052.0,20347.0,20188.0,20157.0,20182.0,20467.0,20609.0,19881.0,20194.0,20276.2,337,165
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::complex<float>, c10::complex<float>, c10::complex<float>, at::native::binary_internal::MulFunctor<c10::complex<float>>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",45206.0,44312.0,44260.0,44587.0,44716.0,44548.0,44555.0,44874.0,44474.0,44873.0,44640.5,338,166
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::complex<float>, c10::complex<float>, c10::complex<float>, at::native::binary_internal::MulFunctor<c10::complex<float>>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",15060.0,15015.0,14995.0,15050.0,15022.0,15371.0,14932.0,15228.0,14770.0,14866.0,15030.9,339,167
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",57840.0,57428.0,57924.0,57541.0,57548.0,57600.0,57930.0,57502.0,57415.0,58100.0,57682.8,340,159
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",19496.0,19565.0,19541.0,19758.0,19586.0,19513.0,19581.0,19533.0,19720.0,19411.0,19570.4,341,169
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",40730.0,41200.0,40597.0,40686.0,40766.0,40576.0,40804.0,40624.0,40673.0,40766.0,40742.2,342,170
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",40932.0,40466.0,40693.0,40456.0,40587.0,40634.0,40489.0,40426.0,40490.0,40705.0,40587.8,343,170
ampere_bf16_s1688gemm_bf16_256x128_ldg8_f2f_stages_32x1_tn,515880.0,518874.0,514412.0,515314.0,516670.0,518189.0,513775.0,517021.0,518343.0,517757.0,516623.5,344,172
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",349407.0,349601.0,346921.0,348094.0,346850.0,346423.0,350712.0,347252.0,345423.0,348249.0,347893.2,345,173
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c10::BFloat16>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",735500.0,736406.0,735366.0,735898.0,735918.0,739270.0,735620.0,735643.0,735897.0,735753.0,736127.1,346,174
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",851719.0,857348.0,857074.0,852760.0,852403.0,852279.0,853329.0,852779.0,851757.0,852611.0,853405.9,347,175
"void at::native::<unnamed>::cunn_SoftMaxForwardSmem<(int)4, float, float, float, at::native::<unnamed>::SoftMaxForwardEpilogue, long>(T4 *, const T2 *, T6)",1653490.0,1642944.0,1643882.0,1643600.0,1643248.0,1643477.0,1643985.0,1643374.0,1643779.0,1643364.0,1643517.0,348,176
