Kernel Name,Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Average,kernel id,similar_kernel_ids
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::complex<float>, c10::complex<float>, c10::complex<float>, at::native::binary_internal::MulFunctor<c10::complex<float>>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",129774.0,128394.0,129025.0,129251.0,129137.0,129327.0,129019.0,129232.0,129289.0,129180.0,129162.8,1033,166
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::complex<float>, c10::complex<float>, c10::complex<float>, at::native::binary_internal::MulFunctor<c10::complex<float>>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",35212.0,35089.0,35014.0,34709.0,35486.0,35061.0,35311.0,34882.0,34789.0,35333.0,35088.6,1034,167
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",161678.0,162616.0,161678.0,162275.0,162368.0,161486.0,162080.0,162214.0,161989.0,162057.0,162044.1,1035,159
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",45020.0,44798.0,44772.0,45124.0,45049.0,44778.0,44963.0,44799.0,44990.0,45275.0,44956.8,1036,169
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",110881.0,110820.0,111210.0,110570.0,110451.0,110765.0,110683.0,110652.0,110968.0,110667.0,110766.7,1037,170
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",110764.0,110663.0,110551.0,110695.0,110497.0,110760.0,110632.0,110577.0,110403.0,110649.0,110619.1,1038,170
ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_32x5_tn,3508302.0,3509593.0,3506715.0,3510106.0,3507662.0,3508680.0,3505640.0,3505735.0,3510305.0,3537018.0,3510975.6,1039,172
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",1579639.0,1577340.0,1577661.0,1577495.0,1579405.0,1581910.0,1577208.0,1578360.0,1580139.0,1575952.0,1578510.9,1040,173
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",1578007.0,1576517.0,1576887.0,1579733.0,1579298.0,1576068.0,1578908.0,1578427.0,1576220.0,1574952.0,1577501.7,1041,173
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c10::BFloat16>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",3499732.0,3501824.0,3500766.0,3501084.0,3501015.0,3501042.0,3500861.0,3501300.0,3501347.0,3499904.0,3500887.5,1042,175
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c10::BFloat16>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",3501580.0,3515478.0,3519384.0,3500937.0,3501289.0,3520316.0,3502052.0,3501891.0,3501664.0,3501321.0,3506591.2,1043,175
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",1909754.0,1908901.0,1909370.0,1909688.0,1909027.0,1909616.0,1909506.0,1909468.0,1908948.0,1909864.0,1909414.2,1044,177
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",1910724.0,1910318.0,1909380.0,1909701.0,1910130.0,1909431.0,1909611.0,1909463.0,1909613.0,1911340.0,1909971.1,1045,177
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",1919351.0,1909598.0,1909706.0,1920168.0,1911056.0,1909294.0,1909589.0,1909092.0,1910371.0,1909397.0,1911762.2,1046,177
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",1909379.0,1909489.0,1909686.0,1909652.0,1908667.0,1909379.0,1910226.0,1910428.0,1911370.0,1908791.0,1909706.7,1047,177
"void at::native::<unnamed>::cunn_SoftMaxForwardSmem<(int)4, float, float, float, at::native::<unnamed>::SoftMaxForwardEpilogue, long>(T4 *, const T2 *, T6)",9393438.0,9393354.0,9389771.0,9453335.0,9454976.0,9391993.0,9447260.0,9392080.0,9391028.0,9390732.0,9409796.7,1048,181
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",1894502.0,1884561.0,1883736.0,1883990.0,1884932.0,1885256.0,1884010.0,1885145.0,1884493.0,1884598.0,1884524.5555555555,1049,182
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",1884092.0,1883977.0,1885286.0,1884224.0,1884297.0,1895310.0,1894245.0,1896024.0,1884194.0,1885424.0,1887707.3,1050,182
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",1895583.0,1883697.0,1882719.0,1885194.0,1883876.0,1884255.0,1884941.0,1883930.0,1883889.0,1883871.0,1885195.5,1051,182
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",1884334.0,1884113.0,1884805.0,1884177.0,1883859.0,1884194.0,1883673.0,1884884.0,1884773.0,1884122.0,1884293.4,1052,182
ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_32x5_nn,1814814.0,1811987.0,1813951.0,1809003.0,1811028.0,1813201.0,1810392.0,1812931.0,1813937.0,1813680.0,1812492.4,1053,186
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",145692.0,145594.0,145787.0,145323.0,145955.0,145733.0,145657.0,146040.0,146011.0,146579.0,145837.1,1054,187
ampere_bf16_s16816gemm_bf16_128x256_ldg8_f2f_stages_64x3_tn,1139834.0,1139703.0,1140593.0,1139717.0,1143064.0,1139341.0,1141624.0,1139881.0,1139920.0,1139379.0,1140305.6,1055,161
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::BFloat16>, at::detail::Array<char *, (int)3>>(int, T2, T3)",89933.0,90293.0,90131.0,89986.0,90154.0,89968.0,90003.0,90340.0,90148.0,90323.0,90127.9,1056,189
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",166847.0,165265.0,165538.0,164931.0,165743.0,165400.0,165294.0,165353.0,165518.0,165914.0,165580.3,1057,153
"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",118906.0,118187.0,118715.0,118312.0,118348.0,118447.0,119025.0,118450.0,118571.0,118075.0,118503.6,1058,154
"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4>>(T3)",74355.0,76248.0,74913.0,74775.0,75522.0,76103.0,75705.0,75874.0,76143.0,75910.0,75554.8,1059,155
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)",4780.0,4592.0,4754.0,4396.0,4599.0,4531.0,4478.0,4442.0,4512.0,4453.0,4553.7,1060,156
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",4400.0,4398.0,4433.0,4420.0,4548.0,4613.0,4459.0,4433.0,4490.0,4399.0,4459.3,1061,157
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",158971.0,159544.0,158141.0,159141.0,158856.0,158246.0,158012.0,159389.0,159004.0,159035.0,158833.9,1062,158
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",162009.0,162010.0,161879.0,161993.0,161786.0,162329.0,161739.0,162266.0,161902.0,162393.0,162030.6,1063,159
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",138533.0,138466.0,138405.0,138246.0,138572.0,138679.0,139369.0,138477.0,138486.0,138636.0,138586.9,1064,160
ampere_bf16_s16816gemm_bf16_128x256_ldg8_f2f_stages_64x3_tn,3556138.0,3558791.0,3557616.0,3555024.0,3595675.0,3556105.0,3556206.0,3555990.0,3554538.0,3557030.0,3556382.0,1065,198
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::silu_kernel(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 6)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",441584.0,441553.0,441663.0,444961.0,441609.0,441647.0,441847.0,441488.0,444379.0,441647.0,442237.8,1066,199
ampere_bf16_s16816gemm_bf16_128x256_ldg8_f2f_stages_64x3_tn,3556135.0,3557781.0,3556684.0,3558199.0,3556969.0,3556793.0,3597408.0,3557904.0,3555678.0,3556847.0,3556998.888888889,1067,198
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",326430.0,326625.0,326231.0,325804.0,326199.0,326317.0,326231.0,325105.0,325869.0,325754.0,326056.5,1068,201
ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,3832271.0,3834702.0,3833013.0,3837296.0,3836969.0,3833103.0,3833464.0,3837676.0,3833111.0,3832743.0,3834434.8,1069,202
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::BFloat16>, at::detail::Array<char *, (int)3>>(int, T2, T3)",89613.0,90473.0,90199.0,90541.0,90238.0,89689.0,90224.0,90135.0,90545.0,90289.0,90194.6,1070,189
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",165672.0,166658.0,165575.0,165367.0,167134.0,165492.0,165089.0,165372.0,166218.0,165706.0,165828.3,1071,153
"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",118334.0,118316.0,118465.0,118813.0,118272.0,118904.0,118859.0,118168.0,118060.0,117971.0,118416.2,1072,154
"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4>>(T3)",75295.0,74938.0,75274.0,75314.0,75670.0,75248.0,76239.0,75419.0,75087.0,75586.0,75407.0,1073,155
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)",4703.0,4402.0,4485.0,4343.0,4707.0,4381.0,4545.0,4336.0,4528.0,4686.0,4511.6,1074,156
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",4371.0,4430.0,4328.0,4571.0,4479.0,4355.0,4519.0,4330.0,4415.0,4391.0,4418.9,1075,157
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",158926.0,158284.0,158008.0,157954.0,159039.0,158458.0,159199.0,158729.0,158533.0,158384.0,158551.4,1076,158
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",163089.0,161434.0,162071.0,161561.0,162567.0,162274.0,162191.0,162421.0,161929.0,162485.0,162202.2,1077,159
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",138643.0,138339.0,138105.0,138765.0,138750.0,138566.0,138454.0,138262.0,138942.0,139150.0,138597.6,1078,160
ampere_bf16_s16816gemm_bf16_128x256_ldg8_f2f_stages_64x3_tn,1139233.0,1141733.0,1140107.0,1139996.0,1140106.0,1139976.0,1139355.0,1139630.0,1139443.0,1139307.0,1139888.6,1079,161
ampere_bf16_s16816gemm_bf16_128x256_ldg8_f2f_stages_64x3_tn,291727.0,291582.0,294392.0,291069.0,291427.0,291604.0,291518.0,291457.0,291604.0,291827.0,291820.7,1080,162
ampere_bf16_s16816gemm_bf16_128x256_ldg8_f2f_stages_64x3_tn,291678.0,291679.0,291593.0,291521.0,291713.0,291609.0,291113.0,291904.0,291470.0,293870.0,291815.0,1081,162
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",165531.0,165344.0,166026.0,165213.0,165736.0,165065.0,165213.0,165646.0,165257.0,165743.0,165477.4,1082,153
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",46378.0,46629.0,46209.0,45806.0,46882.0,46792.0,46211.0,46647.0,46147.0,46547.0,46424.8,1083,165
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::complex<float>, c10::complex<float>, c10::complex<float>, at::native::binary_internal::MulFunctor<c10::complex<float>>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",129403.0,128730.0,129134.0,129956.0,129611.0,128447.0,129323.0,129260.0,129492.0,129077.0,129243.3,1084,166
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::complex<float>, c10::complex<float>, c10::complex<float>, at::native::binary_internal::MulFunctor<c10::complex<float>>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",35351.0,35068.0,34848.0,35407.0,35686.0,35042.0,35128.0,34922.0,35003.0,35147.0,35160.2,1085,167
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",163451.0,161884.0,161918.0,162849.0,162899.0,162399.0,162040.0,162787.0,162050.0,162149.0,162442.6,1086,159
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",44935.0,45397.0,45088.0,45267.0,45239.0,45715.0,44408.0,45284.0,45173.0,44921.0,45142.7,1087,169
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",110854.0,111063.0,111019.0,110696.0,110630.0,110426.0,110712.0,110480.0,110541.0,110479.0,110690.0,1088,170
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",110519.0,110450.0,110628.0,110512.0,110608.0,111086.0,110577.0,110614.0,110696.0,110485.0,110617.5,1089,170
ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_32x5_tn,3508754.0,3533053.0,3512882.0,3509372.0,3511213.0,3509193.0,3509369.0,3516538.0,3513752.0,3511925.0,3513605.1,1090,172
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",1572167.0,1574150.0,1575262.0,1578388.0,1573357.0,1578943.0,1573609.0,1580056.0,1575075.0,1573331.0,1575433.8,1091,173
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",1578740.0,1578830.0,1580092.0,1579194.0,1575821.0,1574741.0,1577469.0,1574490.0,1577561.0,1576245.0,1577318.3,1092,173
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c10::BFloat16>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",3501785.0,3501374.0,3501112.0,3500463.0,3500666.0,3501153.0,3501465.0,3499578.0,3502666.0,3501367.0,3501162.9,1093,175
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c10::BFloat16>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",3502114.0,3501584.0,3499948.0,3500923.0,3502360.0,3501501.0,3500188.0,3501608.0,3501498.0,3501330.0,3501305.4,1094,175
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",1910029.0,1909232.0,1909281.0,1910161.0,1909701.0,1908898.0,1910298.0,1909969.0,1911127.0,1909283.0,1909797.9,1095,177
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",1917328.0,1909189.0,1909383.0,1923884.0,1910212.0,1910347.0,1919034.0,1909204.0,1908575.0,1910324.0,1912748.0,1096,177
