Kernel Name,Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Average,kernel id,similar_kernel_ids
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c10::BFloat16>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",3126138.0,3111203.0,3113807.0,3111208.0,3110146.0,3113099.0,3110843.0,3112428.0,3112517.0,3112430.0,3113381.9,948,174
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",3390064.0,3389430.0,3413407.0,3389203.0,3390022.0,3389706.0,3409921.0,3389392.0,3389785.0,3390354.0,3394128.4,949,175
"void at::native::<unnamed>::cunn_SoftMaxForwardSmem<(int)4, float, float, float, at::native::<unnamed>::SoftMaxForwardEpilogue, long>(T4 *, const T2 *, T6)",4580745.0,4579655.0,4611240.0,4582812.0,4580918.0,4581959.0,4580533.0,4582054.0,4613845.0,4579794.0,4587355.5,950,176
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",3345318.0,3346689.0,3345467.0,3346592.0,3345081.0,3345504.0,3345986.0,3346298.0,3345742.0,3346849.0,3345952.6,951,177
ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_nn,855628.0,857318.0,856353.0,858016.0,858238.0,856834.0,857868.0,859537.0,858071.0,857000.0,857486.3,952,178
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",98042.0,98330.0,97919.0,97815.0,98030.0,98591.0,98279.0,98408.0,98258.0,98255.0,98192.7,953,179
ampere_bf16_s16816gemm_bf16_128x256_ldg8_f2f_stages_64x3_tn,720957.0,720409.0,720824.0,720735.0,719809.0,720686.0,720196.0,720668.0,719586.0,720662.0,720453.2,954,161
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::BFloat16>, at::detail::Array<char *, (int)3>>(int, T2, T3)",60339.0,60557.0,60261.0,60112.0,60266.0,60155.0,59911.0,61004.0,59732.0,60462.0,60279.9,955,181
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",112794.0,112508.0,112893.0,112696.0,112697.0,112759.0,112946.0,113768.0,112714.0,113103.0,112887.8,956,153
"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",78653.0,77679.0,78037.0,78417.0,78317.0,77935.0,78128.0,79382.0,78073.0,78489.0,78311.0,957,154
"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4>>(T3)",56530.0,55825.0,56796.0,56835.0,56343.0,56960.0,56367.0,57077.0,57079.0,55510.0,56532.2,958,155
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)",4246.0,4268.0,4243.0,4219.0,4298.0,4172.0,4212.0,4369.0,4162.0,4232.0,4242.1,959,156
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",4365.0,4598.0,4424.0,4312.0,4358.0,4514.0,4460.0,4279.0,4268.0,4281.0,4385.9,960,157
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",106791.0,107080.0,107065.0,107354.0,107525.0,106908.0,106416.0,107104.0,106858.0,106997.0,107009.8,961,158
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",109668.0,109671.0,109895.0,109152.0,109014.0,110118.0,109645.0,110322.0,110260.0,110028.0,109777.3,962,159
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",93561.0,93553.0,93855.0,93543.0,93391.0,93424.0,93675.0,94118.0,93720.0,93355.0,93619.5,963,160
ampere_bf16_s16816gemm_bf16_128x256_ldg8_f2f_stages_64x3_tn,2421037.0,2420745.0,2420964.0,2420378.0,2421484.0,2421034.0,2421172.0,2420434.0,2421174.0,2420501.0,2420892.3,964,190
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::silu_kernel(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 6)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",296429.0,296501.0,296650.0,296227.0,296318.0,296721.0,296380.0,296413.0,296638.0,296253.0,296453.0,965,191
ampere_bf16_s16816gemm_bf16_128x256_ldg8_f2f_stages_64x3_tn,2421363.0,2421087.0,2420210.0,2420911.0,2421897.0,2420729.0,2420185.0,2421169.0,2421264.0,2421343.0,2421015.8,966,190
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",218462.0,219058.0,219156.0,217990.0,218476.0,218915.0,218830.0,219866.0,218178.0,218879.0,218781.0,967,193
ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,2404194.0,2403689.0,2403601.0,2403512.0,2404249.0,2404149.0,2427025.0,2404084.0,2404817.0,2404434.0,2404081.0,968,194
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::BFloat16>, at::detail::Array<char *, (int)3>>(int, T2, T3)",60027.0,60211.0,60560.0,59973.0,60322.0,60564.0,60281.0,60989.0,60383.0,60442.0,60375.2,969,181
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",112902.0,112500.0,113486.0,112632.0,112712.0,112806.0,112800.0,112978.0,112915.0,112965.0,112869.6,970,153
"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",77735.0,77639.0,78634.0,77375.0,77887.0,77720.0,78115.0,78632.0,77843.0,78155.0,77973.5,971,154
"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4>>(T3)",55948.0,55979.0,56138.0,56090.0,56692.0,56391.0,56466.0,57422.0,55955.0,56417.0,56349.8,972,155
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)",4300.0,4635.0,4195.0,4302.0,4417.0,4357.0,4463.0,4167.0,4288.0,4205.0,4332.9,973,156
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",4440.0,4341.0,4458.0,4367.0,4329.0,4294.0,4377.0,4247.0,4462.0,4514.0,4382.9,974,157
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",106993.0,106839.0,107110.0,107283.0,107277.0,107525.0,107427.0,107848.0,107433.0,107005.0,107274.0,975,158
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",109670.0,109440.0,109398.0,109634.0,109533.0,109730.0,109748.0,109529.0,110052.0,109676.0,109641.0,976,159
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",94282.0,93836.0,93986.0,93673.0,93711.0,93505.0,93664.0,94403.0,93745.0,94017.0,93882.2,977,160
ampere_bf16_s16816gemm_bf16_128x256_ldg8_f2f_stages_64x3_tn,720275.0,720018.0,720041.0,720562.0,720583.0,721053.0,720340.0,720962.0,720789.0,720391.0,720501.4,978,161
ampere_bf16_s16816gemm_bf16_128x256_ldg8_f2f_stages_64x3_tn,290941.0,290550.0,290614.0,290812.0,290859.0,290594.0,290335.0,290734.0,291027.0,290674.0,290714.0,979,162
ampere_bf16_s16816gemm_bf16_128x256_ldg8_f2f_stages_64x3_tn,290547.0,290737.0,290728.0,290564.0,290503.0,290367.0,290642.0,290680.0,290533.0,290769.0,290607.0,980,162
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",112758.0,112377.0,113394.0,112254.0,112703.0,113062.0,112841.0,113064.0,112436.0,112717.0,112760.6,981,153
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",32451.0,31953.0,32085.0,32158.0,32202.0,32026.0,32221.0,32308.0,32064.0,32276.0,32174.4,982,165
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::complex<float>, c10::complex<float>, c10::complex<float>, at::native::binary_internal::MulFunctor<c10::complex<float>>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",88985.0,88027.0,87515.0,87363.0,87027.0,87522.0,87713.0,88457.0,87456.0,87346.0,87741.1,983,166
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::complex<float>, c10::complex<float>, c10::complex<float>, at::native::binary_internal::MulFunctor<c10::complex<float>>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",24921.0,24922.0,24790.0,24882.0,25376.0,25005.0,24501.0,25528.0,24826.0,24904.0,24965.5,984,167
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",110600.0,110009.0,109962.0,109403.0,110033.0,109328.0,109966.0,110346.0,109745.0,109741.0,109913.3,985,159
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",31453.0,31318.0,31310.0,31507.0,31355.0,31263.0,31311.0,31215.0,31523.0,31710.0,31396.5,986,169
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",75929.0,75901.0,75942.0,75834.0,75899.0,75643.0,76000.0,75842.0,75970.0,75876.0,75883.6,987,170
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",76115.0,75801.0,75961.0,75859.0,75946.0,75772.0,76057.0,75977.0,75677.0,75996.0,75916.1,988,170
ampere_bf16_s1688gemm_bf16_256x128_ldg8_f2f_stages_32x1_tn,1960259.0,1965808.0,1964389.0,1966299.0,1951255.0,1966188.0,1965326.0,1960691.0,1969942.0,1967921.0,1963807.8,989,172
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",1397664.0,1400701.0,1399174.0,1401075.0,1396755.0,1399668.0,1397123.0,1398640.0,1400674.0,1398731.0,1399020.5,990,173
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c10::BFloat16>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",3111555.0,3113475.0,3112964.0,3112872.0,3111205.0,3112278.0,3111309.0,3110856.0,3125903.0,3111780.0,3113419.7,991,174
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",3413138.0,3389272.0,3390486.0,3390110.0,3390330.0,3390826.0,3389396.0,3389751.0,3390104.0,3410354.0,3394376.7,992,175
"void at::native::<unnamed>::cunn_SoftMaxForwardSmem<(int)4, float, float, float, at::native::<unnamed>::SoftMaxForwardEpilogue, long>(T4 *, const T2 *, T6)",4580354.0,4580874.0,4612481.0,4582199.0,4580347.0,4610984.0,4581187.0,4581828.0,4582794.0,4581827.0,4587487.5,993,176
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",3366417.0,3344707.0,3345659.0,3364978.0,3345688.0,3345932.0,3345711.0,3346073.0,3346276.0,3345801.0,3349724.2,994,177
ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_nn,857659.0,857541.0,854482.0,856021.0,857329.0,857033.0,858084.0,857962.0,858391.0,857565.0,857206.7,995,178
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",98602.0,97894.0,98415.0,98051.0,98167.0,98480.0,98268.0,98228.0,98932.0,98289.0,98332.6,996,179
ampere_bf16_s16816gemm_bf16_128x256_ldg8_f2f_stages_64x3_tn,720498.0,719171.0,719449.0,720338.0,719614.0,720896.0,720728.0,720256.0,721491.0,720364.0,720280.5,997,161
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::BFloat16>, at::detail::Array<char *, (int)3>>(int, T2, T3)",60169.0,60241.0,60046.0,60295.0,60137.0,60070.0,60121.0,60288.0,60072.0,60358.0,60179.7,998,181
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",112983.0,112967.0,112460.0,112657.0,112885.0,113003.0,112801.0,112116.0,112582.0,112031.0,112648.5,999,153
"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",77527.0,77902.0,78223.0,78111.0,77683.0,77902.0,78430.0,77956.0,78159.0,77609.0,77950.2,1000,154
"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4>>(T3)",56666.0,56791.0,56821.0,55491.0,56420.0,57379.0,56329.0,57445.0,56735.0,56913.0,56699.0,1001,155
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)",4216.0,4423.0,4229.0,4199.0,4203.0,4198.0,4210.0,4254.0,4289.0,4231.0,4245.2,1002,156
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",4483.0,4310.0,4356.0,4398.0,4348.0,4271.0,4490.0,4321.0,4465.0,4699.0,4414.1,1003,157
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",107033.0,106771.0,107174.0,107508.0,106989.0,106659.0,106812.0,107704.0,107487.0,106819.0,107095.6,1004,158
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",109888.0,110192.0,110030.0,110247.0,109768.0,109631.0,109947.0,109439.0,109682.0,109831.0,109865.5,1005,159
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",93841.0,93889.0,93618.0,93423.0,93739.0,93458.0,93710.0,93596.0,94021.0,93488.0,93678.3,1006,160
ampere_bf16_s16816gemm_bf16_128x256_ldg8_f2f_stages_64x3_tn,2420225.0,2420188.0,2421396.0,2419898.0,2419700.0,2420385.0,2421332.0,2419433.0,2421415.0,2419780.0,2420375.2,1007,190
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::silu_kernel(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 6)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",296629.0,296483.0,296454.0,296250.0,296431.0,296639.0,296647.0,296580.0,296479.0,296524.0,296511.6,1008,191
ampere_bf16_s16816gemm_bf16_128x256_ldg8_f2f_stages_64x3_tn,2442862.0,2420861.0,2420493.0,2442066.0,2420416.0,2440811.0,2420904.0,2419619.0,2421998.0,2420753.0,2427078.3,1009,190
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",219312.0,220012.0,217860.0,218838.0,218642.0,219384.0,218276.0,218739.0,219404.0,218722.0,218918.9,1010,193
ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn,2403864.0,2404286.0,2403949.0,2404170.0,2403658.0,2404576.0,2404174.0,2404035.0,2404234.0,2403358.0,2404030.4,1011,194
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::BFloat16>, at::detail::Array<char *, (int)3>>(int, T2, T3)",60283.0,60224.0,60249.0,60529.0,60214.0,60425.0,60197.0,60211.0,59990.0,60578.0,60290.0,1012,181
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",113297.0,112372.0,112594.0,112848.0,112281.0,112960.0,112666.0,112879.0,113255.0,112926.0,112807.8,1013,153
"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",78415.0,78552.0,77994.0,78035.0,78342.0,78240.0,77957.0,78388.0,78342.0,78218.0,78248.3,1014,154
"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4>>(T3)",56741.0,55759.0,56403.0,55892.0,56808.0,57008.0,56231.0,56172.0,57150.0,56307.0,56447.1,1015,155
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)",4387.0,4216.0,4272.0,4341.0,4194.0,4151.0,4204.0,4208.0,4256.0,4208.0,4243.7,1016,156
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",4295.0,4351.0,4516.0,4339.0,4304.0,4317.0,4419.0,4290.0,4378.0,4516.0,4372.5,1017,157
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",107603.0,107312.0,106527.0,106580.0,107013.0,107218.0,106603.0,107067.0,107187.0,107322.0,107043.2,1018,158
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",110085.0,110305.0,109774.0,109649.0,109775.0,109624.0,109143.0,109371.0,109637.0,109538.0,109690.1,1019,159
